// equipment_v2 generated rows — DO NOT HAND EDIT; regenerate via generate_equipment.py
10156	Shadow Gloves T20	e0277	10110003	0000060003	0001060003	0002591003	0	0	00	23	10	5	0	7	1	1	1	1	1	1	1	6050	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Shadow Gloves T20 (Family set)	equipment_v2	1
10157	Shadow Boots T20	e0452	10110004	0000060004	0001060004	0002591004	0	0	00	24	10	5	0	7	1	1	1	1	1	1	1	6050	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Shadow Boots T20 (Family set)	equipment_v2	1
10158	Shadow Necklace T20	l0004	10130005	0	0	0	0	0	00	25	10	5	0	7	1	1	1	1	1	1	1	6050	1,2,3,4	20	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	35,35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Shadow Necklace T20 (Family set)	equipment_v2	1
10159	Shadow Ring T20	r0015	10130005	0	0	0	0	0	00	26	10	5	0	7	1	1	1	1	1	1	1	6050	1,2,3,4	20	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Shadow Ring T20 (Family set)	equipment_v2	1
10160	Sanctum Greatsword T20	w0010	10100002	01020003	02020003	0	0	0	00	2	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	85,95	103,117	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Greatsword T20 (Family set)	equipment_v2	1
10161	Sanctum Sword T20	w0004	10100001	01010004	02010004	03010073	0	0	00	1	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,9,10	0	0	9,6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	66,74	80,90	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Sword T20 (Family set)	equipment_v2	1
10162	Sanctum Bow T20	w0019	10100003	01030005	0	03030005	0	0	00	3	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	2,11,12	0	0	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	77,87	94,106	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Bow T20 (Family set)	equipment_v2	1
10163	Sanctum Gun T20	w0024	10100004	01040003	0	03040003	0	0	00	4	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	2,11,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	77,87	94,106	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Gun T20 (Family set)	equipment_v2	1
10164	Sanctum Staff T20	w0060	10100009	0	0	03090004	04090004	0	00	9	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	96,108	118,132	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Staff T20 (Family set)	equipment_v2	1
10165	Sanctum Dagger T20	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	96,108	118,132	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Dagger T20 (Family set)	equipment_v2	1
10166	Sanctum Cap T20	e0699	10110001	0	0	0	0003970001	0	00	20	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Cap T20 (Family set)	equipment_v2	1
10167	Sanctum Body T20	e0102	10110002	0000060002	0001060002	0002591002	0	0	00	22	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	14,14	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Body T20 (Family set)	equipment_v2	1
10168	Sanctum Gloves T20	e0277	10110003	0000060003	0001060003	0002591003	0	0	00	23	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Gloves T20 (Family set)	equipment_v2	1
10169	Sanctum Boots T20	e0452	10110004	0000060004	0001060004	0002591004	0	0	00	24	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	1,2,3,4,5,8,9,10,12,13,14,16	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Boots T20 (Family set)	equipment_v2	1
10170	Sanctum Necklace T20	l0004	10130005	0	0	0	0	0	00	25	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	35,35	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Necklace T20 (Family set)	equipment_v2	1
10171	Sanctum Ring T20	r0015	10130005	0	0	0	0	0	00	26	10	6	0	7	1	1	1	1	1	1	1	6060	1,2,3,4	20	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T20 Sanctum Ring T20 (Family set)	equipment_v2	1
10200	Guardian Greatsword T30	w0010	10100002	01020003	02020003	0	0	0	00	2	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	116,130	141,159	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Greatsword T30 (Family set)	equipment_v2	1
10201	Guardian Sword T30	w0004	10100001	01010004	02010004	03010073	0	0	00	1	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,9,10	0	0	9,6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	81,91	99,111	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Sword T30 (Family set)	equipment_v2	1
10202	Guardian Bow T30	w0019	10100003	01030005	0	03030005	0	0	00	3	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	2,11,12	0	0	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Bow T30 (Family set)	equipment_v2	1
10203	Guardian Gun T30	w0024	10100004	01040003	0	03040003	0	0	00	4	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	2,11,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Gun T30 (Family set)	equipment_v2	1
10204	Guardian Staff T30	w0060	10100009	0	0	03090004	04090004	0	00	9	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Staff T30 (Family set)	equipment_v2	1
10205	Guardian Dagger T30	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Dagger T30 (Family set)	equipment_v2	1
10206	Guardian Cap T30	e0699	10110001	0	0	0	0003970001	0	00	20	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Cap T30 (Family set)	equipment_v2	1
10207	Guardian Body T30	e0102	10110002	0000060002	0001060002	0002591002	0	0	00	22	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	23,23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Body T30 (Family set)	equipment_v2	1
10208	Guardian Gloves T30	e0277	10110003	0000060003	0001060003	0002591003	0	0	00	23	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Gloves T30 (Family set)	equipment_v2	1
10209	Guardian Boots T30	e0452	10110004	0000060004	0001060004	0002591004	0	0	00	24	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Boots T30 (Family set)	equipment_v2	1
10210	Guardian Necklace T30	l0004	10130005	0	0	0	0	0	00	25	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	55,55	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Necklace T30 (Family set)	equipment_v2	1
10211	Guardian Ring T30	r0015	10130005	0	0	0	0	0	00	26	10	1	0	7	1	1	1	1	1	1	1	8510	1,2,3,4	30	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Guardian Ring T30 (Family set)	equipment_v2	1
10212	Royal Greatsword T30	w0010	10100002	01020003	02020003	0	0	0	00	2	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	116,130	141,159	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Greatsword T30 (Family set)	equipment_v2	1
10213	Royal Sword T30	w0004	10100001	01010004	02010004	03010073	0	0	00	1	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,9,10	0	0	9,6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	81,91	99,111	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Sword T30 (Family set)	equipment_v2	1
10214	Royal Bow T30	w0019	10100003	01030005	0	03030005	0	0	00	3	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	2,11,12	0	0	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Bow T30 (Family set)	equipment_v2	1
10215	Royal Gun T30	w0024	10100004	01040003	0	03040003	0	0	00	4	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	2,11,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Gun T30 (Family set)	equipment_v2	1
10216	Royal Staff T30	w0060	10100009	0	0	03090004	04090004	0	00	9	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Staff T30 (Family set)	equipment_v2	1
10217	Royal Dagger T30	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Dagger T30 (Family set)	equipment_v2	1
10218	Royal Cap T30	e0699	10110001	0	0	0	0003970001	0	00	20	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Cap T30 (Family set)	equipment_v2	1
10219	Royal Body T30	e0102	10110002	0000060002	0001060002	0002591002	0	0	00	22	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	23,23	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Body T30 (Family set)	equipment_v2	1
10220	Royal Gloves T30	e0277	10110003	0000060003	0001060003	0002591003	0	0	00	23	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Gloves T30 (Family set)	equipment_v2	1
10221	Royal Boots T30	e0452	10110004	0000060004	0001060004	0002591004	0	0	00	24	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	1,2,3,4,5,8,9,10,12,13,14,16	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Boots T30 (Family set)	equipment_v2	1
10222	Royal Necklace T30	l0004	10130005	0	0	0	0	0	00	25	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	55,55	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Necklace T30 (Family set)	equipment_v2	1
10223	Royal Ring T30	r0015	10130005	0	0	0	0	0	00	26	10	2	0	7	1	1	1	1	1	1	1	8520	1,2,3,4	30	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	8000,8000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Royal Ring T30 (Family set)	equipment_v2	1
10224	Wind Greatsword T30	w0010	10100002	01020003	02020003	0	0	0	00	2	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	1,8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	116,130	141,159	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Greatsword T30 (Family set)	equipment_v2	1
10225	Wind Sword T30	w0004	10100001	01010004	02010004	03010073	0	0	00	1	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	1,9,10	0	0	9,6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	81,91	99,111	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Sword T30 (Family set)	equipment_v2	1
10226	Wind Bow T30	w0019	10100003	01030005	0	03030005	0	0	00	3	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	2,11,12	0	0	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Bow T30 (Family set)	equipment_v2	1
10227	Wind Gun T30	w0024	10100004	01040003	0	03040003	0	0	00	4	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	2,11,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	104,118	127,143	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Gun T30 (Family set)	equipment_v2	1
10228	Wind Staff T30	w0060	10100009	0	0	03090004	04090004	0	00	9	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Staff T30 (Family set)	equipment_v2	1
10229	Wind Dagger T30	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	3	0	7	1	1	1	1	1	1	1	8530	1,2,3,4	30	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	131,147	160,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T30 Wind Dagger T30 (Family set)	equipment_v2	1
