[04-10 00:34:17.576]SaleGoodsData, count, level, id, num, price, range, curprice 1  0  4573  900  279  62  287  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4566  -1  569  487  949  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4568  -1  710  609  1007  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4569  -1  761  653  965  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4571  -1  596  511  625  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4547  -1  300  0  300  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 20  0  4550  -1  1000  0  1000  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 21  0  4548  -1  300  0  300  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 22  0  4551  -1  20  0  20  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 1  0  4573  900  279  62  337  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 2  0  4574  800  342  76  396  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 3  1  4575  700  391  87  474  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 4  1  4576  480  432  96  491  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 5  2  4577  300  495  110  525  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 6  2  4578  240  522  116  626  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 7  3  4579  60  589  131  690  
[04-10 00:34:19.138]SaleGoodsData, count, level, id, num, price, range, curprice 8  3  4580  40  648  144  719  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 1  0  4581  -1  542  121  620  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 2  0  4583  -1  724  161  868  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 3  0  4585  -1  846  188  865  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 4  0  4587  -1  846  564  1052  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 5  0  4593  -1  1000  223  1172  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 6  0  4595  -1  938  625  1059  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 7  0  4597  -1  881  195  1055  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 8  0  4598  -1  878  195  911  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 9  0  4600  -1  866  577  1119  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 10  0  4552  -1  642  143  697  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 11  0  4553  -1  789  175  913  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 12  0  4554  -1  934  207  1088  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 13  0  4556  -1  870  193  989  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 14  0  4557  -1  970  215  1041  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 15  0  4560  -1  1056  235  1214  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 16  0  4563  -1  909  202  1034  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 17  0  4566  -1  785  175  934  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 18  0  4569  -1  1014  225  1117  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 19  0  4572  -1  924  205  960  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 20  0  4547  -1  100  0  100  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 21  0  4549  -1  500  0  500  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 22  0  4548  -1  300  0  300  
[04-10 00:34:19.138]BuyGoodsData, count, level, id, num, price, range, curprice 23  0  4551  -1  20  0  20  
